message_id,station_id,generation_time_real,latitude,longitude,altitude,heading,speed_kmh,longitudinal_acc,lateral_acc,day,weekday_es,hour,hour_label,received_at,tipo_dia
797812,725289320,2025-03-28 18:46:24.248000+00:00,40.47683159999999,-3.6743496,771.5,356.5,88.13,-0.1,-0.3,2025-03-28,Viernes,18,18:00,2025-03-28 18:46:30.835000+00:00,Laborable
797854,725289320,2025-03-28 18:46:24.228000+00:00,40.4778968,-3.6743697000000006,773.5,1.8,91.51,0.5,-0.2,2025-03-28,Viernes,18,18:00,2025-03-28 18:46:35.625000+00:00,Laborable
797895,725289320,2025-03-28 18:46:24.233000+00:00,40.4789739,-3.6742552,775.5,6.7,94.82,0.1,-0.3,2025-03-28,Viernes,18,18:00,2025-03-28 18:46:40.220000+00:00,Laborable
797935,725289320,2025-03-28 18:46:24.230000+00:00,40.480091699999996,-3.6740436000000005,778.5,8.5,93.17,0.1,0.0,2025-03-28,Viernes,18,18:00,2025-03-28 18:46:45.019000+00:00,Laborable
797977,725289320,2025-03-28 18:46:24.226000+00:00,40.4811658,-3.6738239000000004,777.5,8.4,97.24,0.5,0.0,2025-03-28,Viernes,18,18:00,2025-03-28 18:46:49.625000+00:00,Laborable
798022,725289320,2025-03-28 18:46:24.223000+00:00,40.482369600000006,-3.6736024,777.5,6.5,103.03,0.0,0.2,2025-03-28,Viernes,18,18:00,2025-03-28 18:46:54.420000+00:00,Laborable
798065,725289320,2025-03-28 18:46:24.227000+00:00,40.483611,-3.673445,777.5,4.0,103.54,-0.2,0.4,2025-03-28,Viernes,18,18:00,2025-03-28 18:46:59.216000+00:00,Laborable
798184,725289320,2025-03-28 18:46:24.218000+00:00,40.4891073,-3.6727575999999997,778.5,11.4,104.4,0.4,-0.6,2025-03-28,Viernes,18,18:00,2025-03-28 18:47:20.215000+00:00,Laborable
817922,726168346,2025-03-30 10:03:15.775000+00:00,40.4720535,-3.672452399999999,757.5,331.2,89.42,0.2,-0.1,2025-03-30,Domingo,10,10:00,2025-03-30 10:04:11.871000+00:00,Fin de semana
744136,727313752,2025-03-26 07:33:15.746000+00:00,40.4727053,-3.6727132000000005,765.5,309.0,47.52,0.8,0.8,2025-03-26,Miércoles,7,07:00,2025-03-26 07:33:41.788000+00:00,Laborable
711606,731585771,2025-03-24 17:39:09.700000+00:00,40.4795093,-3.6756627000000006,773.6,174.1,51.59,0.2,-0.4,2025-03-24,Lunes,17,17:00,2025-03-24 17:40:06.031000+00:00,Laborable
711693,731585771,2025-03-24 17:40:15.208000+00:00,40.47765789999999,-3.6759266999999993,772.6,199.0,39.17,0.0,0.1,2025-03-24,Lunes,17,17:00,2025-03-24 17:40:24.201000+00:00,Laborable
818178,767510309,2025-03-30 18:17:13.306000+00:00,40.478892,-3.6740781999999994,770.5,7.0,79.38,-0.3,0.3,2025-03-30,Domingo,18,18:00,2025-03-30 18:17:52.442000+00:00,Fin de semana
806889,768446000,2025-03-29 02:09:51.955000+00:00,40.4840329,-3.6735714000000006,785.6,86.4,93.78,0.2,0.2,2025-03-29,Sábado,2,02:00,2025-03-29 02:10:53.688000+00:00,Fin de semana
757986,768933950,2025-03-26 11:41:12.416000+00:00,40.4849782,-3.673523699999999,771.5,183.8,76.72,-0.3,0.1,2025-03-26,Miércoles,11,11:00,2025-03-26 11:41:40.612000+00:00,Laborable
758009,768933950,2025-03-26 11:41:12.279000+00:00,40.4822005,-3.673838899999999,770.5,186.8,68.08,-0.2,0.0,2025-03-26,Miércoles,11,11:00,2025-03-26 11:41:55.475000+00:00,Laborable
758033,768933950,2025-03-26 11:41:12.278000+00:00,40.4810801,-3.6740519000000003,769.5,188.9,66.85,0.4,0.3,2025-03-26,Miércoles,11,11:00,2025-03-26 11:42:02.275000+00:00,Laborable
758056,768933950,2025-03-26 11:41:12.269000+00:00,40.48007839999999,-3.6742760999999997,769.5,191.1,70.67,0.4,-0.1,2025-03-26,Miércoles,11,11:00,2025-03-26 11:42:08.065000+00:00,Laborable
758080,768933950,2025-03-26 11:41:12.256000+00:00,40.4791669,-3.674493099999999,769.5,189.4,79.09,0.3,0.4,2025-03-26,Miércoles,11,11:00,2025-03-26 11:42:12.970000+00:00,Laborable
758103,768933950,2025-03-26 11:41:12.266000+00:00,40.478228,-3.6746215999999996,767.5,183.3,82.37,0.2,0.3,2025-03-26,Miércoles,11,11:00,2025-03-26 11:42:17.580000+00:00,Laborable
758131,768933950,2025-03-26 11:42:17.797000+00:00,40.47703659999999,-3.6746626000000004,765.5,179.4,86.44,-0.4,0.0,2025-03-26,Miércoles,11,11:00,2025-03-26 11:42:23.175000+00:00,Laborable
758154,768933950,2025-03-26 11:42:17.795000+00:00,40.47604749999999,-3.674618199999999,763.5,176.6,85.25,-0.1,-0.1,2025-03-26,Miércoles,11,11:00,2025-03-26 11:42:27.775000+00:00,Laborable
758178,768933950,2025-03-26 11:42:17.796000+00:00,40.475020400000005,-3.6744503,761.5,169.0,87.08,0.0,0.0,2025-03-26,Miércoles,11,11:00,2025-03-26 11:42:32.575000+00:00,Laborable
758201,768933950,2025-03-26 11:42:17.797000+00:00,40.4740451,-3.6741017999999994,758.5,161.6,88.56,0.1,0.2,2025-03-26,Miércoles,11,11:00,2025-03-26 11:42:37.175000+00:00,Laborable
758237,768933950,2025-03-26 11:42:17.800000+00:00,40.4710972,-3.672743,760.5,174.0,79.92,-0.1,-1.4,2025-03-26,Miércoles,11,11:00,2025-03-26 11:42:51.579000+00:00,Laborable
793441,769623947,2025-03-28 17:07:00.586000+00:00,40.4822357,-3.674034699999999,777.5,174.0,63.07,1.2,-0.8,2025-03-28,Viernes,17,17:00,2025-03-28 17:07:19.282000+00:00,Laborable
793464,769623947,2025-03-28 17:07:00.450000+00:00,40.4810297,-3.674096099999999,774.5,185.8,44.75,0.7,0.3,2025-03-28,Viernes,17,17:00,2025-03-28 17:07:27.955000+00:00,Laborable
793488,769623947,2025-03-28 17:07:00.445000+00:00,40.480102,-3.6742639,776.5,189.5,32.44,-0.1,0.0,2025-03-28,Viernes,17,17:00,2025-03-28 17:07:37.650000+00:00,Laborable
793511,769623947,2025-03-28 17:07:00.453000+00:00,40.4791823,-3.674436,775.5,186.8,43.63,0.6,-0.2,2025-03-28,Viernes,17,17:00,2025-03-28 17:07:47.857000+00:00,Laborable
793535,769623947,2025-03-28 17:07:00.465000+00:00,40.4782229,-3.674545699999999,773.5,182.9,54.4,0.3,-0.2,2025-03-28,Viernes,17,17:00,2025-03-28 17:07:55.360000+00:00,Laborable
793566,769623947,2025-03-28 17:07:00.467000+00:00,40.4770407,-3.6745538999999994,772.5,177.6,31.54,0.3,-0.4,2025-03-28,Viernes,17,17:00,2025-03-28 17:08:05.660000+00:00,Laborable
793590,769623947,2025-03-28 17:08:05.988000+00:00,40.47611419999999,-3.6744512,770.5,172.9,27.5,-1.5,-0.5,2025-03-28,Viernes,17,17:00,2025-03-28 17:08:16.055000+00:00,Laborable
793614,769623947,2025-03-28 17:08:05.982000+00:00,40.47522359999999,-3.6742196,769.5,166.1,46.62,0.7,-0.7,2025-03-28,Viernes,17,17:00,2025-03-28 17:08:27.351000+00:00,Laborable
793637,769623947,2025-03-28 17:08:06.012000+00:00,40.47436019999999,-3.6739297999999994,767.5,163.6,50.98,0.1,-0.5,2025-03-28,Viernes,17,17:00,2025-03-28 17:08:34.360000+00:00,Laborable
793673,769623947,2025-03-28 17:08:06.022000+00:00,40.4713948,-3.6722123000000004,761.5,148.3,87.55,0.7,0.4,2025-03-28,Viernes,17,17:00,2025-03-28 17:08:52.470000+00:00,Laborable
759006,780675324,2025-03-26 12:10:41.893000+00:00,40.4729625,-3.6727709,765.5,330.0,49.61,0.6,-0.3,2025-03-26,Miércoles,12,12:00,2025-03-26 12:11:07.658000+00:00,Laborable
759029,780675324,2025-03-26 12:10:41.757000+00:00,40.47441209999999,-3.6734928,763.5,336.3,58.93,-0.2,-0.3,2025-03-26,Miércoles,12,12:00,2025-03-26 12:11:18.616000+00:00,Laborable
759052,780675324,2025-03-26 12:10:41.937000+00:00,40.4752785,-3.6739066,761.5,345.7,60.23,0.6,-0.3,2025-03-26,Miércoles,12,12:00,2025-03-26 12:11:25.096000+00:00,Laborable
759076,780675324,2025-03-26 12:10:41.745000+00:00,40.4763738,-3.6741531,764.5,354.1,65.81,-0.3,0.0,2025-03-26,Miércoles,12,12:00,2025-03-26 12:11:31.816000+00:00,Laborable
759099,780675324,2025-03-26 12:10:41.740000+00:00,40.47747799999999,-3.6742340999999996,767.5,359.7,65.92,-0.6,-0.3,2025-03-26,Miércoles,12,12:00,2025-03-26 12:11:38.711000+00:00,Laborable
759122,780675324,2025-03-26 12:10:41.735000+00:00,40.47845749999999,-3.6741755000000005,769.5,4.9,69.52,-0.1,0.0,2025-03-26,Miércoles,12,12:00,2025-03-26 12:11:44.506000+00:00,Laborable
759146,780675324,2025-03-26 12:11:47.267000+00:00,40.47955530000001,-3.6740069999999996,772.5,8.3,61.06,-0.6,0.0,2025-03-26,Miércoles,12,12:00,2025-03-26 12:11:51.201000+00:00,Laborable
759169,780675324,2025-03-26 12:11:47.238000+00:00,40.48054359999999,-3.6738068000000004,773.5,9.6,61.96,0.6,-0.3,2025-03-26,Miércoles,12,12:00,2025-03-26 12:11:57.801000+00:00,Laborable
759192,780675324,2025-03-26 12:11:47.297000+00:00,40.481628300000004,-3.6735342999999996,774.5,12.9,69.62,0.2,-0.4,2025-03-26,Miércoles,12,12:00,2025-03-26 12:12:04.421000+00:00,Laborable
790108,780675324,2025-03-28 16:13:29.213000+00:00,40.4739804,-3.6732722,766.5,341.3,75.31,0.5,0.3,2025-03-28,Viernes,16,16:00,2025-03-28 16:14:12.685000+00:00,Laborable
790131,780675324,2025-03-28 16:13:29.194000+00:00,40.474853499999995,-3.6737500000000005,764.5,339.6,67.36,-0.2,-0.8,2025-03-28,Viernes,16,16:00,2025-03-28 16:14:18.090000+00:00,Laborable
790155,780675324,2025-03-28 16:13:29.237000+00:00,40.47595299999999,-3.6740985999999998,766.5,351.2,62.1,-0.9,-0.2,2025-03-28,Viernes,16,16:00,2025-03-28 16:14:25.293000+00:00,Laborable
790178,780675324,2025-03-28 16:13:29.224000+00:00,40.4769704,-3.6742266999999997,768.5,356.8,62.86,0.1,0.1,2025-03-28,Viernes,16,16:00,2025-03-28 16:14:32.180000+00:00,Laborable
790201,780675324,2025-03-28 16:14:34.760000+00:00,40.478015799999994,-3.6742294000000006,771.5,2.5,64.4,1.2,0.0,2025-03-28,Viernes,16,16:00,2025-03-28 16:14:38.780000+00:00,Laborable
790225,780675324,2025-03-28 16:14:34.763000+00:00,40.4789031,-3.674124799999999,773.5,9.1,88.13,0.8,-2.0,2025-03-28,Viernes,16,16:00,2025-03-28 16:14:43.285000+00:00,Laborable
790248,780675324,2025-03-28 16:14:34.773000+00:00,40.479741800000006,-3.6739477999999997,775.5,8.5,58.14,-0.1,0.0,2025-03-28,Viernes,16,16:00,2025-03-28 16:14:48.093000+00:00,Laborable
790271,780675324,2025-03-28 16:14:34.758000+00:00,40.4807408,-3.6737365000000004,775.5,10.5,62.28,-0.8,-0.1,2025-03-28,Viernes,16,16:00,2025-03-28 16:14:54.981000+00:00,Laborable
790307,780675324,2025-03-28 16:14:34.759000+00:00,40.4823225,-3.6731891,776.5,27.0,77.62,1.0,-2.3,2025-03-28,Viernes,16,16:00,2025-03-28 16:15:05.280000+00:00,Laborable
714719,781952452,2025-03-24 18:23:56.862000+00:00,40.4824117,-3.6740448999999993,777.5,168.4,63.32,0.7,-2.6,2025-03-24,Lunes,18,18:00,2025-03-24 18:24:15.117000+00:00,Laborable
714742,781952452,2025-03-24 18:23:56.695000+00:00,40.481167500000005,-3.6740635999999998,772.5,185.5,60.05,-0.7,-0.3,2025-03-24,Lunes,18,18:00,2025-03-24 18:24:22.449000+00:00,Laborable
714765,781952452,2025-03-24 18:23:56.671000+00:00,40.4801683,-3.6742303000000005,770.5,186.5,57.56,0.0,-0.3,2025-03-24,Lunes,18,18:00,2025-03-24 18:24:29.336000+00:00,Laborable
714809,781952452,2025-03-24 18:23:56.664000+00:00,40.4788259,-3.6744717000000002,768.5,186.4,58.57,0.1,-0.2,2025-03-24,Lunes,18,18:00,2025-03-24 18:24:38.621000+00:00,Laborable
714846,781952452,2025-03-24 18:23:56.666000+00:00,40.4777419,-3.674562499999999,766.5,181.1,58.86,0.3,-0.4,2025-03-24,Lunes,18,18:00,2025-03-24 18:24:46.131000+00:00,Laborable
714888,781952452,2025-03-24 18:23:56.664000+00:00,40.4765727,-3.6745142000000004,764.5,175.5,58.32,-0.2,-0.3,2025-03-24,Lunes,18,18:00,2025-03-24 18:24:54.221000+00:00,Laborable
714942,781952452,2025-03-24 18:25:02.203000+00:00,40.4752429,-3.6742705,761.5,168.5,59.76,0.0,0.0,2025-03-24,Lunes,18,18:00,2025-03-24 18:25:03.531000+00:00,Laborable
714995,781952452,2025-03-24 18:25:02.226000+00:00,40.474240099999996,-3.6739431,759.5,163.6,61.13,-0.1,-0.1,2025-03-24,Lunes,18,18:00,2025-03-24 18:25:10.444000+00:00,Laborable
715095,781952452,2025-03-24 18:25:02.207000+00:00,40.4718217,-3.6725673,754.5,150.5,70.56,-0.1,0.0,2025-03-24,Lunes,18,18:00,2025-03-24 18:25:27.036000+00:00,Laborable
707654,791771284,2025-03-24 15:59:46.006000+00:00,40.48971439999999,-3.672771399999999,777.6,195.7,44.17,-0.1,0.1,2025-03-24,Lunes,16,15:00,2025-03-24 16:00:30.041000+00:00,Laborable
707693,791771284,2025-03-24 16:00:51.408000+00:00,40.4862971,-3.6734762000000005,776.6,190.8,57.31,-0.4,-0.3,2025-03-24,Lunes,16,16:00,2025-03-24 16:00:57.406000+00:00,Laborable
737149,798151717,2025-03-25 10:50:15.838000+00:00,40.4704009,-3.6717093000000003,762.5,154.1,44.96,0.0,-1.4,2025-03-25,Martes,10,10:00,2025-03-25 10:50:45.021000+00:00,Laborable
817598,802148236,2025-03-29 17:15:10.869000+00:00,40.48405339999999,-3.6731392,781.6,87.1,90.58,-0.6,0.0,2025-03-29,Sábado,17,17:00,2025-03-29 17:15:50.096000+00:00,Fin de semana
787485,805224881,2025-03-28 15:33:04.318000+00:00,40.4718934,-3.6723502000000003,754.5,330.3,78.26,-0.6,-0.1,2025-03-28,Viernes,15,15:00,2025-03-28 15:33:22.726000+00:00,Laborable
787562,805224881,2025-03-28 15:33:04.322000+00:00,40.4744418,-3.6737987000000003,759.5,344.2,97.2,-0.5,-0.4,2025-03-28,Viernes,15,15:00,2025-03-28 15:33:34.741000+00:00,Laborable
787606,805224881,2025-03-28 15:33:04.328000+00:00,40.47548669999999,-3.6741233,762.5,349.6,89.6,-0.4,-0.2,2025-03-28,Viernes,15,15:00,2025-03-28 15:33:39.337000+00:00,Laborable
787654,805224881,2025-03-28 15:33:04.328000+00:00,40.4765287,-3.6743031,764.5,355.0,86.47,0.1,0.0,2025-03-28,Viernes,15,15:00,2025-03-28 15:33:44.136000+00:00,Laborable
787702,805224881,2025-03-28 15:33:04.297000+00:00,40.4776246,-3.6743587999999994,766.5,0.4,88.56,-0.2,-0.3,2025-03-28,Viernes,15,15:00,2025-03-28 15:33:49.125000+00:00,Laborable
787766,805224881,2025-03-28 15:33:04.322000+00:00,40.4790504,-3.6742255,769.5,6.7,98.39,0.0,0.0,2025-03-28,Viernes,15,15:00,2025-03-28 15:33:55.330000+00:00,Laborable
787812,805224881,2025-03-28 15:33:04.313000+00:00,40.4801741,-3.6740130000000004,771.5,8.0,98.75,0.4,0.1,2025-03-28,Viernes,15,15:00,2025-03-28 15:33:59.921000+00:00,Laborable
787859,805224881,2025-03-28 15:33:04.322000+00:00,40.48135489999999,-3.6737778999999997,771.5,8.1,105.41,0.1,0.4,2025-03-28,Viernes,15,15:00,2025-03-28 15:34:04.630000+00:00,Laborable
787902,805224881,2025-03-28 15:33:04.316000+00:00,40.482472400000006,-3.6735752,771.5,6.3,107.6,0.3,0.5,2025-03-28,Viernes,15,15:00,2025-03-28 15:34:08.826000+00:00,Laborable
787941,805224881,2025-03-28 15:34:09.860000+00:00,40.4835772,-3.6734375999999997,772.5,4.0,112.64,-0.1,0.4,2025-03-28,Viernes,15,15:00,2025-03-28 15:34:12.832000+00:00,Laborable
787997,805224881,2025-03-28 15:34:09.877000+00:00,40.48892169999999,-3.6728037,774.5,10.3,102.17,0.4,-0.7,2025-03-28,Viernes,15,15:00,2025-03-28 15:34:33.541000+00:00,Laborable
818067,810531984,2025-03-30 13:50:44.114000+00:00,40.4841137,-3.673482,786.5,267.8,86.83,-0.2,-0.2,2025-03-30,Domingo,13,13:00,2025-03-30 13:51:27.640000+00:00,Fin de semana
783179,813011023,2025-03-28 13:41:39.861000+00:00,40.4718197,-3.6722156999999997,753.5,330.2,14.33,-0.3,0.2,2025-03-28,Viernes,13,13:00,2025-03-28 13:42:31.307000+00:00,Laborable
783202,813011023,2025-03-28 13:43:50.793000+00:00,40.473915500000004,-3.673485,760.5,342.8,11.41,-0.3,0.3,2025-03-28,Viernes,13,13:00,2025-03-28 13:44:12.766000+00:00,Laborable
783225,813011023,2025-03-28 13:43:50.787000+00:00,40.4748551,-3.6738596,762.5,345.1,20.2,-0.1,0.3,2025-03-28,Viernes,13,13:00,2025-03-28 13:44:40.070000+00:00,Laborable
783249,813011023,2025-03-28 13:43:50.809000+00:00,40.4756872,-3.6740904999999997,764.5,349.8,23.76,-0.3,0.5,2025-03-28,Viernes,13,13:00,2025-03-28 13:44:55.380000+00:00,Laborable
783272,813011023,2025-03-28 13:44:56.331000+00:00,40.4765114,-3.6741973000000003,766.5,355.1,30.02,-0.5,0.3,2025-03-28,Viernes,13,13:00,2025-03-28 13:45:07.367000+00:00,Laborable
783304,813011023,2025-03-28 13:44:56.424000+00:00,40.4777604,-3.6742117000000003,769.5,1.6,44.82,1.0,0.1,2025-03-28,Viernes,13,13:00,2025-03-28 13:45:21.960000+00:00,Laborable
783327,813011023,2025-03-28 13:44:56.418000+00:00,40.4787028,-3.6741300000000003,771.5,6.0,45.22,0.3,0.2,2025-03-28,Viernes,13,13:00,2025-03-28 13:45:30.065000+00:00,Laborable
783351,813011023,2025-03-28 13:44:56.335000+00:00,40.479627,-3.673974299999999,773.5,8.5,46.58,0.2,0.1,2025-03-28,Viernes,13,13:00,2025-03-28 13:45:37.970000+00:00,Laborable
783375,813011023,2025-03-28 13:44:56.319000+00:00,40.480399199999994,-3.6738177,773.5,8.8,60.44,0.8,0.0,2025-03-28,Viernes,13,13:00,2025-03-28 13:45:43.864000+00:00,Laborable
783398,813011023,2025-03-28 13:44:56.317000+00:00,40.4813628,-3.6736453000000004,774.5,7.8,59.65,-0.3,0.0,2025-03-28,Viernes,13,13:00,2025-03-28 13:45:50.265000+00:00,Laborable
783434,813011023,2025-03-28 13:46:01.955000+00:00,40.483195499999994,-3.673162499999999,773.5,16.1,64.4,1.4,-0.9,2025-03-28,Viernes,13,13:00,2025-03-28 13:46:02.664000+00:00,Laborable
711715,822000136,2025-03-24 17:40:15.198000+00:00,40.4718057,-3.6722542,752.5,329.8,66.78,-1.0,-0.1,2025-03-24,Lunes,17,17:00,2025-03-24 17:41:18.400000+00:00,Laborable
711740,822000136,2025-03-24 17:41:20.743000+00:00,40.4735071,-3.6733351,757.5,339.8,54.04,-0.4,0.0,2025-03-24,Lunes,17,17:00,2025-03-24 17:41:31.910000+00:00,Laborable
711766,822000136,2025-03-24 17:41:20.749000+00:00,40.4746032,-3.6737990000000003,759.5,344.7,63.72,0.2,0.0,2025-03-24,Lunes,17,17:00,2025-03-24 17:41:39.715000+00:00,Laborable
711790,822000136,2025-03-24 17:41:20.741000+00:00,40.475626000000005,-3.6740994000000002,762.5,350.3,59.33,0.6,0.0,2025-03-24,Lunes,17,17:00,2025-03-24 17:41:46.610000+00:00,Laborable
711814,822000136,2025-03-24 17:41:20.753000+00:00,40.47673720000001,-3.6742768999999997,764.5,356.2,64.55,0.2,0.0,2025-03-24,Lunes,17,17:00,2025-03-24 17:41:53.820000+00:00,Laborable
711849,822000136,2025-03-24 17:41:20.740000+00:00,40.4781797,-3.6742625,768.5,4.8,51.34,-0.1,0.3,2025-03-24,Lunes,17,17:00,2025-03-24 17:42:03.110000+00:00,Laborable
711878,822000136,2025-03-24 17:41:20.749000+00:00,40.4791353,-3.6741313,770.5,7.2,42.66,0.2,0.1,2025-03-24,Lunes,17,17:00,2025-03-24 17:42:11.715000+00:00,Laborable
711911,822000136,2025-03-24 17:41:20.744000+00:00,40.4800337,-3.6739572,772.5,10.0,38.48,0.5,0.0,2025-03-24,Lunes,17,17:00,2025-03-24 17:42:20.910000+00:00,Laborable
711941,822000136,2025-03-24 17:42:26.285000+00:00,40.4809358,-3.673774699999999,772.5,7.8,54.25,1.1,0.2,2025-03-24,Lunes,17,17:00,2025-03-24 17:42:29.015000+00:00,Laborable
711981,822000136,2025-03-24 17:42:26.273000+00:00,40.4819015,-3.6735709999999995,772.5,9.6,61.38,-0.4,0.0,2025-03-24,Lunes,17,17:00,2025-03-24 17:42:35.605000+00:00,Laborable
712053,822000136,2025-03-24 17:42:26.301000+00:00,40.48564540000001,-3.6734653999999987,780.5,295.5,52.7,-0.4,1.4,2025-03-24,Lunes,17,17:00,2025-03-24 17:43:02.231000+00:00,Laborable
816518,829333320,2025-03-29 12:17:50.176000+00:00,40.4824587,-3.6740776000000004,782.5,164.5,52.74,-0.4,-1.7,2025-03-29,Sábado,12,12:00,2025-03-29 12:18:36.716000+00:00,Fin de semana
711096,832342349,2025-03-24 17:26:03.334000+00:00,40.484040199999995,-3.6733923999999996,780.5,87.2,86.18,-0.4,0.0,2025-03-24,Lunes,17,17:00,2025-03-24 17:26:40.077000+00:00,Laborable
704701,833536635,2025-03-24 15:08:26.871000+00:00,40.484184500000005,-3.6733440000000006,782.6,267.7,54.58,-0.6,0.0,2025-03-24,Lunes,15,15:00,2025-03-24 15:09:06.552000+00:00,Laborable
725004,836853666,2025-03-25 07:00:53.186000+00:00,40.4726773,-3.6729001,758.5,330.3,27.14,0.5,0.0,2025-03-25,Martes,7,07:00,2025-03-25 07:01:21.677000+00:00,Laborable
725027,836853666,2025-03-25 07:00:53.066000+00:00,40.4747113,-3.6738728,764.5,345.0,33.16,0.0,0.2,2025-03-25,Martes,7,07:00,2025-03-25 07:01:46.641000+00:00,Laborable
725051,836853666,2025-03-25 07:00:53.065000+00:00,40.47554349999999,-3.6741202999999993,765.5,349.2,36.65,1.2,0.2,2025-03-25,Martes,7,07:00,2025-03-25 07:01:58.240000+00:00,Laborable
725076,836853666,2025-03-25 07:01:58.588000+00:00,40.47638619999999,-3.6742533000000006,767.5,359.0,38.41,-1.1,0.0,2025-03-25,Martes,7,07:00,2025-03-25 07:02:06.347000+00:00,Laborable
725105,836853666,2025-03-25 07:01:58.585000+00:00,40.477146399999995,-3.6742941,770.5,358.1,17.1,0.9,0.1,2025-03-25,Martes,7,07:00,2025-03-25 07:02:19.144000+00:00,Laborable
725138,836853666,2025-03-25 07:01:58.590000+00:00,40.47797739999999,-3.6742917,772.5,2.5,46.62,1.3,0.1,2025-03-25,Martes,7,07:00,2025-03-25 07:02:30.750000+00:00,Laborable
725177,836853666,2025-03-25 07:01:58.580000+00:00,40.4788024,-3.6741781000000002,774.5,10.3,29.63,-0.9,0.4,2025-03-25,Martes,7,07:00,2025-03-25 07:02:38.340000+00:00,Laborable
725228,836853666,2025-03-25 07:01:58.582000+00:00,40.4795416,-3.6740448999999993,775.5,8.1,32.11,1.1,0.1,2025-03-25,Martes,7,07:00,2025-03-25 07:02:49.143000+00:00,Laborable
725276,836853666,2025-03-25 07:01:58.579000+00:00,40.4804213,-3.6738664000000005,777.5,8.9,44.1,0.4,0.1,2025-03-25,Martes,7,07:00,2025-03-25 07:02:57.540000+00:00,Laborable
725324,836853666,2025-03-25 07:03:04.117000+00:00,40.4814078,-3.6736671999999997,777.5,8.6,49.9,-1.4,0.2,2025-03-25,Martes,7,07:00,2025-03-25 07:03:05.141000+00:00,Laborable
725461,836853666,2025-03-25 07:03:04.140000+00:00,40.4834718,-3.673099699999999,776.5,19.1,62.86,1.2,0.0,2025-03-25,Martes,7,07:00,2025-03-25 07:03:24.244000+00:00,Laborable
753513,841056179,2025-03-26 10:00:43.173000+00:00,40.471089199999994,-3.6717451,756.5,326.6,94.32,0.6,-0.2,2025-03-26,Miércoles,10,10:00,2025-03-26 10:00:48.186000+00:00,Laborable
753536,841056179,2025-03-26 10:00:42.982000+00:00,40.47388399999999,-3.6736055,760.5,340.3,103.03,0.0,-0.1,2025-03-26,Miércoles,10,10:00,2025-03-26 10:01:00.195000+00:00,Laborable
753559,841056179,2025-03-26 10:00:42.986000+00:00,40.47498,-3.6740065,762.5,347.0,93.89,-0.6,-0.1,2025-03-26,Miércoles,10,10:00,2025-03-26 10:01:04.800000+00:00,Laborable
753583,841056179,2025-03-26 10:00:42.988000+00:00,40.4760996,-3.6742657,765.5,352.7,97.81,0.6,-0.1,2025-03-26,Miércoles,10,10:00,2025-03-26 10:01:09.603000+00:00,Laborable
753606,841056179,2025-03-26 10:00:42.984000+00:00,40.4772328,-3.6743773999999996,767.5,358.5,100.19,0.4,-0.1,2025-03-26,Miércoles,10,10:00,2025-03-26 10:01:14.198000+00:00,Laborable
753642,841056179,2025-03-26 10:00:42.983000+00:00,40.47897629999999,-3.674251599999999,771.5,6.5,94.86,0.1,-0.2,2025-03-26,Miércoles,10,10:00,2025-03-26 10:01:21.398000+00:00,Laborable
753665,841056179,2025-03-26 10:00:42.988000+00:00,40.480020999999994,-3.6740539999999995,773.5,8.8,86.8,-0.5,0.0,2025-03-26,Miércoles,10,10:00,2025-03-26 10:01:26.003000+00:00,Laborable
753688,841056179,2025-03-26 10:00:42.985000+00:00,40.4809913,-3.6738697000000005,772.5,7.8,85.18,0.0,0.1,2025-03-26,Miércoles,10,10:00,2025-03-26 10:01:30.598000+00:00,Laborable
753712,841056179,2025-03-26 10:00:42.983000+00:00,40.4820184,-3.673668999999999,773.5,6.9,89.28,0.8,0.5,2025-03-26,Miércoles,10,10:00,2025-03-26 10:01:35.396000+00:00,Laborable
753735,841056179,2025-03-26 10:00:42.982000+00:00,40.4836289,-3.673450599999999,774.5,4.0,97.92,-0.4,0.2,2025-03-26,Miércoles,10,10:00,2025-03-26 10:01:42.196000+00:00,Laborable
759530,841056179,2025-03-26 12:27:04.785000+00:00,40.479148599999995,-3.6721472,782.5,160.1,16.27,0.8,0.0,2025-03-26,Miércoles,12,12:00,2025-03-26 12:27:06.789000+00:00,Laborable
798455,841913228,2025-03-28 18:48:35.284000+00:00,40.47141229999999,-3.6718277999999995,762.5,12.0,53.21,-0.1,0.6,2025-03-28,Viernes,18,18:00,2025-03-28 18:49:07.806000+00:00,Laborable
798478,841913228,2025-03-28 18:48:35.270000+00:00,40.47475370000001,-3.6736795,762.5,337.1,70.31,-0.2,-0.5,2025-03-28,Viernes,18,18:00,2025-03-28 18:49:33.711000+00:00,Laborable
798501,841913228,2025-03-28 18:48:35.264000+00:00,40.47554649999999,-3.6739933,763.5,347.1,71.03,0.1,0.0,2025-03-28,Viernes,18,18:00,2025-03-28 18:49:38.306000+00:00,Laborable
798525,841913228,2025-03-28 18:49:40.795000+00:00,40.476405,-3.6741772999999998,765.5,352.8,73.98,0.6,0.1,2025-03-28,Viernes,18,18:00,2025-03-28 18:49:43.101000+00:00,Laborable
798548,841913228,2025-03-28 18:49:40.800000+00:00,40.477288099999996,-3.6742787000000003,767.5,358.1,79.81,0.6,-0.2,2025-03-28,Viernes,18,18:00,2025-03-28 18:49:47.705000+00:00,Laborable
